TotalComp,WideIndustry,Company,CEO,CityofBirth,StateofBirth,Age,Undergrad,UGDegree,UGDate,AgeOfUnder,Graduate,GradDegree,MBA?,MasterPhd?,G_date,AgeOfGradu,YearsFirm,YearsCEO,Salary,Bonus,Other,StGains,Compfor5Yrs,StockOwned,Sales,Profits,ReturnOver5Yrs,Industry,IndustryCode,Log 10 Tot Comp,Log 10 Sales
1271950.0,Utility,LGE Energy,Mr. Roger W Hale,Baltimore,MD,50.0,U of Maryland,BA,65.0,21.0,MIT,MS,0.0,1.0,79.0,35.0,5.0,5.0,385000.0,261800,625145.0,,3946640.0,0.052,900.0,88.3,19.0,Electric utilities-southeast,19.0,6.10447003965289,2.9542425094393248
1425050.0,Utility,San Diego GasElect,Mr. Thomas A Page,Niagara Falls,NY,61.0,Purdue U,BS,55.0,22.0,Purdue U,MBA,1.0,1.0,63.0,30.0,16.0,13.0,509203.0,337000,578848.0,,5789250.0,0.129,1980.0,218.7,10.0,Electric utilities-western,19.0,6.153830102480068,3.296665190261531
575320.0,Utility,Hawaiian Electric In,Mr. Robert F Clarke,Oakland,CA,52.0,U of Cal Berkel,BA,65.0,23.0,U of Cal Berkel,MBA,1.0,1.0,66.0,24.0,7.0,3.0,403800.0,160578,10942.0,,1989900.0,0.04,1142.0,48.7,8.0,Electric utilities-western,19.0,5.759909471780864,3.057666103909829
1110120.0,Utility,SCEcorp,Mr. John E Bryson,New York,NY,50.0,Stanford U,BA,65.0,21.0,Yale,JD,0.0,1.0,69.0,25.0,10.0,4.0,600000.0,325000,185118.0,,3800110.0,0.001,7821.0,639.0,8.0,Electric utilities-western,19.0,6.045369927003762,3.893262285887991
1255470.0,Utility,Washington Water Pow,Mr. Paul A Redmond,Lakeview,OR,57.0,Gonzaga U,BS,65.0,28.0,,none,0.0,0.0,,,29.0,10.0,484167.0,286815,484486.0,,3081380.0,0.075,641.0,82.8,14.0,Electric utilities-western,19.0,6.098806339517981,2.8068580295188172
280396.0,Utility,Montana Power,Mr. Daniel T Berube,Boston,MA,60.0,U of Washington,BS,64.0,30.0,Montana C,MS,0.0,1.0,71.0,37.0,30.0,2.0,274100.0,,6296.0,,841619.0,0.023,1076.0,107.2,14.0,Electric utilities-western,19.0,5.447771813894056,3.03181227133037
525688.0,Utility,Public Service Co of,Mr. Delwin D Hock,Colorado Spring,CO,59.0,U of Colorado,BS,56.0,21.0,,none,0.0,0.0,,,32.0,6.0,425012.0,79300,21376.0,,2097560.0,0.033,1999.0,157.4,16.0,Electric utilities-western,19.0,5.720728063392279,3.3008127941181167
1236750.0,Utility,Pacific GasElectri,Mr. Richard A Clarke,San Francisco,CA,64.0,U of Cal Berkel,AB,52.0,22.0,U of Cal Berkel,JD,0.0,1.0,55.0,25.0,39.0,8.0,640000.0,143070,453676.0,,6387140.0,0.006,10582.0,1065.5,17.0,Electric utilities-western,19.0,6.0922819190362185,4.024567757196038
756199.0,Utility,PacifiCorp,Dr. Frederick W Buckman,Kalamazoo,MI,48.0,U of Michigan,BS,66.0,20.0,MIT,PhD,0.0,1.0,70.0,24.0,1.0,1.0,504116.0,252083,,,,0.014,3412.0,475.1,7.0,Electric utilities-western,19.0,5.878636098714471,3.533009022495485
324434.0,Utility,Idaho Power,Mr. Joseph W Marshall,Twin Falls,ID,55.0,US Naval Acad,BS,61.0,22.0,,none,0.0,0.0,,,25.0,5.0,315000.0,,9434.0,,1314130.0,0.04,540.0,84.5,11.0,Electric utilities-western,19.0,5.511126361071282,2.732393759822968
649482.0,Utility,Portland General,Mr. Ken L Harrison,Bakersfield,CA,51.0,Oregon State U,BS,64.0,21.0,Oregon State U,MS,0.0,1.0,66.0,23.0,19.0,5.0,415000.0,178472,56010.0,,2673650.0,0.034,947.0,89.1,3.0,Electric utilities-western,19.0,5.812567119367477,2.976349979003273
655381.0,Utility,Puget Sound PowerL,Mr. Richard R Sonstelie,Canada,,49.0,US Military Aca,BS,66.0,21.0,Harvard,MBA,1.0,1.0,74.0,29.0,20.0,2.0,320419.0,66000,204960.0,64002,1581200.0,0.011,1113.0,138.3,13.0,Electric utilities-western,19.0,5.81649384669731,3.0464951643347082
1380850.0,Utility,Pinnacle West Capita,Mr. RichardSnell,Phoenix,AZ,63.0,Stanford U,BA,52.0,21.0,Stanford U,JD,0.0,1.0,54.0,23.0,4.0,4.0,515000.0,202498,663354.0,,3277660.0,0.047,1719.0,170.0,9.0,Electric utilities-western,19.0,6.140146504277094,3.235275876687052
678569.0,Energy,NorAm Energy,Mr. T MiltonHonea Jr,Fulton,AR,61.0,U of Cal Berkel,BS,55.0,22.0,Harvard,MBA,1.0,1.0,58.0,25.0,10.0,1.0,346593.0,300000,31976.0,,,0.057,2950.0,39.9,-16.0,Energy-integrated gas,12.0,5.831594015290735,3.4698220159781625
691432.0,Energy,Columbia Gas System,Mr. John H Croom,Fayetteville,NC,61.0,NC State U,BS,54.0,21.0,,none,0.0,0.0,,,40.0,10.0,652000.0,,39432.0,,3724260.0,0.069,3391.0,152.2,-3.0,Energy-integrated gas,12.0,5.839749475151172,3.530327789778086
773752.0,Energy,Enserch,Mr. David W Biegler,San Antonio,TX,47.0,St Mary's U,BS,68.0,21.0,,none,0.0,0.0,,,26.0,1.0,525000.0,210000,38752.0,,,0.027,1902.0,59.2,-4.0,Energy-integrated gas,12.0,5.888601784597274,3.2792105126013946
1263390.0,Energy,Consolidated Natural,Mr. George A Davidson Jr,Pittsburgh,PA,55.0,U of Pittsburgh,BS,60.0,21.0,,none,0.0,0.0,,,28.0,7.0,511100.0,280400,284819.0,187067,4469670.0,0.048,3184.0,188.5,4.0,Energy-integrated gas,12.0,6.101537435038951,3.502973059065631
1210250.0,Energy,Pacific Enterprises,Mr. Willis B Wood Jr,Kansas City,MO,59.0,U of Tulsa,BS,57.0,22.0,,none,0.0,0.0,,,33.0,2.0,641000.0,511438,57808.0,,2570880.0,0.032,2899.0,181.0,-8.0,Energy-integrated gas,12.0,6.082875091312927,3.462248215354997
4004090.0,Energy,Exxon,Mr. Lee R Raymond,Watertown,SD,55.0,U of Wisc Madis,BS,60.0,21.0,U of Minnesota,PhD,0.0,1.0,63.0,24.0,31.0,1.0,1143330.0,500000,352567.0,2.00819e+006,,0.006,97825.0,5280.0,13.0,Energy-international oils,12.0,6.60250383056155,4.990449856572718
1889680.0,Energy,Texaco,Mr. Alfred C DeCrane Jr,Cleveland,OH,62.0,U of Notre Dame,BA,53.0,21.0,Georgetown U,JD,0.0,1.0,59.0,27.0,35.0,1.0,875000.0,807008,67444.0,140230,,0.044,33245.0,1068.0,12.0,Energy-international oils,12.0,6.276388266606814,4.521726337287409
3356250.0,Energy,Chevron,Mr. Kenneth T Derr,Wilkes-Barre,PA,57.0,Cornell,BSM,59.0,22.0,Cornell,MBA,1.0,1.0,60.0,23.0,34.0,5.0,900000.0,914000,1542250.0,,9791540.0,0.021,32123.0,1265.0,15.0,Energy-international oils,12.0,6.52585430304363,4.506816097708915
1116990.0,Energy,Amoco,Mr. H LauranceFuller,Moline,IL,55.0,Cornell,BSC,61.0,22.0,DePaul U,JD,0.0,1.0,65.0,26.0,33.0,3.0,810655.0,,306330.0,,6648030.0,0.016,25336.0,1820.0,10.0,Energy-international oils,12.0,6.048049285054499,4.403738050363855
2584440.0,Energy,Mobil,Mr. Lucio A Noto,Brooklyn,NY,56.0,U of Notre Dame,BS,58.0,20.0,Cornell,MBA,1.0,1.0,62.0,24.0,32.0,1.0,608333.0,550000,601049.0,825056,,0.013,56576.0,2084.0,14.0,Energy-international oils,12.0,6.412366454100386,4.75263223899696
3538890.0,Energy,Baker Hughes,Mr. James D Woods,Falmouth,KY,62.0,Cal St Fullerto,BA,67.0,35.0,,none,0.0,0.0,,,39.0,7.0,725000.0,175000,221293.0,2.41759e+006,9120770.0,0.174,2642.0,71.5,3.0,Energy-oilfield services,12.0,6.548867063588218,3.421932813278508
1746010.0,Energy,Dresser Industries,Mr. John J Murphy,Olean,NY,62.0,Rochester Tech,AAS,52.0,20.0,SMU,MBA,1.0,1.0,81.0,49.0,42.0,11.0,928000.0,545750,272258.0,,8642450.0,0.076,4650.0,300.6,7.0,Energy-oilfield services,12.0,6.242046726730594,3.6674529528899535
,Energy,Western Atlas,Mr. Alton J Brann,Portland,ME,52.0,U of Massachuse,BA,69.0,27.0,,none,0.0,0.0,,,21.0,1.0,,,,,,0.042,1959.0,78.2,,Energy-oilfield services,12.0,,3.292034435994736
1632340.0,Energy,Halliburton,Mr. Thomas H Cruikshank,Lake Charles,LA,62.0,Rice U,BA,52.0,20.0,U of Houston,MA,0.0,1.0,55.0,23.0,25.0,11.0,800000.0,,832344.0,,7573060.0,0.083,6351.0,-161.0,2.0,Energy-oilfield services,12.0,6.21281062301142,3.802842112739074
7782330.0,Energy,Burlington Resources,Mr. Thomas H O'Leary,New York,NY,60.0,Col of the Holy,BA,54.0,20.0,U of Pennsylvan,MBA,1.0,1.0,61.0,27.0,12.0,5.0,750000.0,750000,200494.0,6.08183e+006,19596300.0,0.088,1249.0,256.3,2.0,Energy-other energy,12.0,6.891109642574173,3.0965624383741353
1013560.0,Energy,Murphy Oil,Mr. Jack W McNutt,Norphlet,AR,59.0,Harding U,BS,56.0,21.0,Columbia,MS,0.0,1.0,57.0,22.0,37.0,6.0,507500.0,240000,33595.0,232466,3514990.0,0.138,1637.0,86.8,6.0,Energy-other energy,12.0,6.00584946284415,3.214048679411941
2028450.0,Energy,USX-Marathon,Mr. Charles A Corry,Cincinnati,OH,62.0,U of Cincinnati,BA,55.0,23.0,U of Cincinnati,JD,0.0,1.0,59.0,27.0,35.0,5.0,946667.0,750000,331785.0,,8516930.0,0.025,10035.0,-6.0,-15.0,Energy-other energy,12.0,6.3071643070900265,4.001517376823504
3806940.0,Energy,Occidental Petroleum,Dr. Ray R Irani,Lebanon,,59.0,American U Beir,BS,53.0,18.0,USC,PhD,0.0,1.0,57.0,22.0,11.0,3.0,1900000.0,872000,1034940.0,,18657200.0,0.192,8116.0,295.0,-3.0,Energy-other energy,12.0,6.580576032087743,3.909342038361308
1201830.0,Energy,Diamond Shamrock,Mr. Roger R Hemminghaus,St Louis,MO,57.0,Auburn U,BS,58.0,21.0,,none,0.0,0.0,,,10.0,7.0,486838.0,275000,216675.0,223317,4641660.0,0.324,2555.0,32.6,8.0,Energy-other energy,12.0,6.079843040642308,3.407390904470731
1047200.0,Energy,Pennzoil,Mr. James L Pate,Mt Sterling,IL,58.0,Monmouth C,AB,63.0,27.0,Indiana U,MBA,1.0,1.0,64.0,28.0,18.0,4.0,592500.0,385000,69700.0,,4225590.0,0.039,2477.0,160.2,-5.0,Energy-other energy,12.0,6.020029633542698,3.3939260065858368
1120070.0,Energy,Sun Co,Mr. Robert H Campbell,Pittsburgh,PA,56.0,Princeton,BS,59.0,21.0,MIT,MBA,1.0,1.0,78.0,40.0,34.0,3.0,498680.0,474600,146785.0,,2234390.0,0.022,7297.0,283.0,4.0,Energy-other energy,12.0,6.049245165227104,3.863144346252667
2051290.0,Energy,Tosco,Mr. Thomas D O'Malley,New York,NY,52.0,Manhattan C,BBA,63.0,21.0,,none,0.0,0.0,,,6.0,4.0,500000.0,1.526e+006,25286.0,,6193940.0,3.549,3559.0,80.6,10.0,Energy-other energy,12.0,6.312027062853301,3.5513279880038455
856166.0,Energy,Kerr-McGee,Mr. Frank A McPherson,Stillwell,OK,61.0,Oklahoma State,BS,57.0,24.0,,none,0.0,0.0,,,37.0,11.0,584077.0,,272089.0,,5253090.0,0.114,3281.0,77.1,2.0,Energy-other energy,12.0,5.932557977170827,3.5160062303860475
3646680.0,Energy,Mapco,Mr. James E Barnes,Ponca City,OK,60.0,Oklahoma State,BS,57.0,23.0,,none,0.0,0.0,,,11.0,10.0,675000.0,1.292e+006,304971.0,1.3747e+006,18223200.0,0.684,2567.0,127.0,16.0,Energy-other energy,12.0,6.561897655188856,3.409425868671443
582856.0,Energy,Fina,Mr. Ron W Haddock,St Elmo,IL,53.0,Purdue U,BS,63.0,22.0,,none,0.0,0.0,,,8.0,5.0,470188.0,80000,32668.0,,3386380.0,0.045,3416.0,70.4,3.0,Energy-other energy,12.0,5.76556127151698,3.533517862016967
1513290.0,Energy,Unocal,Mr. Richard J Stegemeier,Alton,IL,66.0,U of Missouri,BS,50.0,22.0,Texas AM,MS,0.0,1.0,51.0,23.0,43.0,6.0,850000.0,255000,408288.0,,8538970.0,0.081,7261.0,343.0,6.0,Energy-other energy,12.0,6.179922162214316,3.8609964367571954
3042680.0,Energy,Anadarko Petroleum,Mr. Robert J Allison Jr,Evanston,IL,55.0,U of Kansas,BS,60.0,21.0,,none,0.0,0.0,,,21.0,15.0,750000.0,675000,219371.0,1.39831e+006,12302800.0,0.349,476.0,40.0,13.0,Energy-other energy,12.0,6.4832562798172715,2.677606952720493
998575.0,Energy,Ultramar,Mr. JeanGaulin,Canada,,51.0,U of Montreal,BS,67.0,24.0,,none,0.0,0.0,,,20.0,5.0,600000.0,391500,7075.0,,2104500.0,0.112,2438.0,86.5,44.0,Energy-other energy,12.0,5.9993806889993255,3.3870337012823626
697228.0,Energy,Oryx Energy,Mr. Robert P Hauptfuhrer,Philadelphia,PA,62.0,Princeton,BA,53.0,21.0,Harvard,MBA,1.0,1.0,57.0,25.0,37.0,6.0,633360.0,,63868.0,,7987980.0,0.071,1080.0,-93.0,-10.0,Energy-other energy,12.0,5.8433748196331905,3.0334237554869494
1287100.0,Energy,Ashland Oil,Mr. John R Hall,Dallas,TX,61.0,Vanderbilt U,BS,55.0,22.0,,none,0.0,0.0,,,36.0,13.0,752416.0,458059,76629.0,,7224740.0,0.077,9528.0,175.9,3.0,Energy-other energy,12.0,6.109612290308459,3.9790017484747207
728984.0,Energy,Phillips Petroleum,Mr. Wayne W Allen,Fort Smith,AR,57.0,Oklahoma State,BSM,59.0,22.0,Oklahoma State,MSIE,0.0,1.0,69.0,32.0,33.0,1.0,448250.0,275235,5499.0,,,0.011,12309.0,245.0,7.0,Energy-other energy,12.0,5.86271799637289,4.090222771686575
311792.0,Energy,Amerada Hess,Mr. LeonHess,Asbury Park,NJ,80.0,,,,,,none,0.0,0.0,,,48.0,29.0,300000.0,,11792.0,,1554810.0,10.636,5852.0,-297.7,5.0,Energy-other energy,12.0,5.4938649678110405,3.7673043174532728
1968150.0,Energy,Atlantic Richfield,Mr. Lodwrick M Cook,Castor,LA,65.0,Louisiana State,BS,50.0,21.0,SMU,MBA,1.0,1.0,65.0,36.0,38.0,9.0,1147740.0,560000,260414.0,,14874300.0,0.005,17189.0,269.0,6.0,Energy-other energy,12.0,6.294058194547448,4.235250611584401
2066290.0,Energy,Sonat,Mr. Ronald L Kuehn Jr,Queens,NY,59.0,Fordham U,BA,57.0,22.0,Fordham U,LLB,0.0,1.0,64.0,29.0,24.0,10.0,590000.0,504600,535690.0,436000,6698810.0,0.158,1741.0,265.1,17.0,Energy-other gas,12.0,6.315191273892815,3.2407987711173307
7209090.0,Energy,Enron,Mr. Kenneth L Lay,Tyrone,MO,52.0,U of Missouri,BA,64.0,22.0,U of Houston,PhD,0.0,1.0,70.0,28.0,10.0,10.0,960000.0,1.04e+006,2412270.0,2.79682e+006,27021300.0,0.319,10097.0,332.5,31.0,Energy-other gas,12.0,6.857880447393362,4.004192356259714
6736920.0,Energy,Panhandle Eastern,Mr. Dennis R Hendrix,Selmer,TN,54.0,U of Tenn Knoxv,BS,62.0,22.0,Georgia State U,MBA,1.0,1.0,67.0,27.0,9.0,4.0,,,6736920.0,,9812760.0,0.365,2121.0,148.1,6.0,Energy-other gas,12.0,6.828461390195955,3.3265406685165617
1010150.0,Energy,UtiliCorp United,Mr. Richard C Green Jr,Kansas City,MO,40.0,SMU,BSB,76.0,22.0,,none,0.0,0.0,,,18.0,9.0,445000.0,,565152.0,,3346210.0,0.657,1572.0,86.4,17.0,Energy-other gas,12.0,6.004385868174054,3.1964525417033887
888556.0,Energy,El Paso Natural Gas,Mr. William A Wise,Davenport,IA,48.0,Vanderbilt U,BA,67.0,21.0,U of Colorado,JD,0.0,1.0,70.0,24.0,24.0,4.0,400000.0,400000,88556.0,,5290110.0,0.211,909.0,91.7,31.0,Energy-other gas,12.0,5.948684803806585,2.958563883221967
1034190.0,Energy,Coastal Corp,Mr. Oscar S Wyatt Jr,Beaumont,TX,69.0,Texas AM,BSM,49.0,24.0,,none,0.0,0.0,,,39.0,1.0,896120.0,,138065.0,,,3.191,10136.0,118.3,8.0,Energy-other gas,12.0,6.01460033408794,4.005866601875384
2008450.0,Energy,Nicor,Mr. Richard G Cline,Chicago,IL,59.0,U of Illinois,BS,57.0,22.0,,none,0.0,0.0,,,9.0,8.0,628846.0,409575,26412.0,943613,8800520.0,0.313,1674.0,111.7,16.0,Energy-other gas,12.0,6.302861024519577,3.223755453657241
1353710.0,Energy,Williams Cos,Mr. Keith E Bailey,Kansas City,MO,52.0,U of Missouri,BS,64.0,22.0,,none,0.0,0.0,,,21.0,1.0,450000.0,283500,591336.0,28875,,0.077,2438.0,231.8,14.0,Energy-other gas,12.0,6.131525637104528,3.3870337012823626
1407600.0,Energy,Transco Energy,Mr. John P DesBarres,Northbridge,MA,54.0,,,,,,none,0.0,0.0,,,3.0,3.0,513000.0,275000,619596.0,,4973080.0,0.376,2922.0,-3.9,-13.0,Energy-other gas,12.0,6.148479258163153,3.4656802115982774
8833030.0,Entertainment,Time Warner,Mr. Gerald M Levin,Philadelphia,PA,55.0,Haverford C,BA,60.0,21.0,U of Pennsylvan,LLB,0.0,1.0,63.0,24.0,15.0,2.0,1050000.0,4e+006,3783030.0,,17514700.0,0.117,14544.0,-164.0,7.0,Entertainmentinformation-broadcasting,17.0,6.946109705452453,4.1626838658778915
2078930.0,Entertainment,CBS,Mr. Laurence A Tisch,Brooklyn,NY,71.0,NYU,BS,42.0,19.0,U of Pennsylvan,MA,0.0,1.0,43.0,20.0,8.0,7.0,1025070.0,900000,153864.0,,8114440.0,3.014,3510.0,326.2,13.0,Entertainmentinformation-broadcasting,17.0,6.317839866375461,3.545307116465824
774120.0,Entertainment,Multimedia,Mr. Walter E Bartlett,Marion,OH,66.0,Bowling Green S,BBA,49.0,21.0,,none,0.0,0.0,,,18.0,9.0,533676.0,236000,4444.0,,17363700.0,0.577,635.0,85.5,,Entertainmentinformation-broadcasting,17.0,5.888808287941674,2.8027737252919755
16755600.0,Entertainment,King World Productio,Mr. MichaelKing,Summit,NJ,46.0,Fairleigh Dicki,BA,71.0,23.0,,none,0.0,0.0,,,21.0,10.0,950000.0,1.297e+006,11502.0,1.44971e+007,28655400.0,5.916,498.0,102.2,17.0,Entertainmentinformation-broadcasting,17.0,7.224159984067655,2.697229342759717
5245380.0,Entertainment,BHC Communications,Mr. Herbert J Siegel,Philadelphia,PA,66.0,Lehigh U,BA,50.0,22.0,,none,0.0,0.0,,,27.0,17.0,884975.0,3.67779e+006,682620.0,,33741600.0,18.457,412.0,224.3,10.0,Entertainmentinformation-broadcasting,17.0,6.719776956004339,2.6148972160331345
820226.0,Entertainment,Tele-Communications,Dr. John C Malone,Milford,CT,53.0,Yale,BS,63.0,22.0,Johns Hopkins U,PhD,0.0,1.0,67.0,26.0,21.0,21.0,800000.0,,20226.0,,21168500.0,0.238,4047.0,12.0,8.0,Entertainmentinformation-broadcasting,17.0,5.913933531688314,3.6071332043915665
401161.0,Entertainment,Liberty Media,Mr. Peter R Barton,Washington,DC,43.0,Columbia,BS,71.0,20.0,Harvard,MBA,1.0,1.0,82.0,31.0,4.0,3.0,303864.0,,87286.0,10011,967188.0,0.094,841.0,-0.3,114.0,Entertainmentinformation-broadcasting,17.0,5.603318705235518,2.9247959957979117
12112000.0,Entertainment,Comcast,Mr. Ralph J Roberts,New York,NY,74.0,U of Pennsylvan,BS,41.0,21.0,,none,0.0,0.0,,,32.0,31.0,772958.0,,4257930.0,7.08115e+006,31947800.0,8.056,1338.0,-98.9,15.0,Entertainmentinformation-broadcasting,17.0,7.083215862155997,3.126456113431804
,Entertainment,Capital Cities/ABC,Mr. Thomas S Murphy,Brooklyn,NY,68.0,Cornell,BS,45.0,19.0,Harvard,MBA,1.0,1.0,49.0,23.0,40.0,1.0,,,,,,0.665,5674.0,467.4,13.0,Entertainmentinformation-broadcasting,17.0,,3.753889331459833
893535.0,Entertainment,Gaylord Entertainmen,Mr. Earl W Wendell,Akron,OH,66.0,Wooster,BBA,50.0,22.0,,none,0.0,0.0,,,44.0,3.0,599023.0,248811,45701.0,,3475490.0,0.024,623.0,36.1,36.0,Entertainmentinformation-broadcasting,17.0,5.951111568603456,2.7944880466591693
15652900.0,Entertainment,Viacom,Mr. Frank J Biondi Jr,New York,NY,49.0,Princeton,BA,66.0,21.0,Harvard,MBA,1.0,1.0,68.0,23.0,7.0,7.0,922045.0,1e+006,13730800.0,,21464700.0,0.149,2005.0,169.5,9.0,Entertainmentinformation-broadcasting,17.0,7.194594810720889,3.302114376956201
1244110.0,Entertainment,Turner Broadcasting,Mr. Robert E Turner,Cincinnati,OH,55.0,,,,,,none,0.0,0.0,,,31.0,31.0,765554.0,341921,136631.0,,4402470.0,45.551,1922.0,72.4,22.0,Entertainmentinformation-broadcasting,17.0,6.094858780902236,3.283753383332526
2656860.0,Entertainment,Gannett,Mr. John J Curley,Easton,PA,55.0,Dickinson C,BA,60.0,21.0,Columbia,MS,0.0,1.0,63.0,24.0,24.0,8.0,800000.0,500000,618952.0,737910,10588900.0,0.12,3642.0,397.8,10.0,Entertainmentinformation-publishing,17.0,6.42436867039471,3.561339941458901
2059310.0,Entertainment,DunBradstreet,Mr. Robert E Weissman,New Haven,CT,54.0,Babson C,BS,64.0,24.0,,none,0.0,0.0,,,21.0,1.0,674077.0,591334,793899.0,,,0.061,4710.0,428.7,8.0,Entertainmentinformation-publishing,17.0,6.313721728432243,3.6730209071288957
1505550.0,Entertainment,Knight-Ridder,Mr. James K Batten,Suffolk,VA,58.0,Davidson C,BS,57.0,21.0,Princeton,MPA,0.0,1.0,62.0,26.0,37.0,6.0,622500.0,170000,13239.0,699811,6197580.0,0.06,2451.0,148.1,8.0,Entertainmentinformation-publishing,17.0,6.177695183205478,3.3893433112520777
6247350.0,Entertainment,American Greetings,Mr. MorryWeiss,Czechoslovakia,,54.0,Case Western,BA,61.0,21.0,,none,0.0,0.0,,,33.0,6.0,500000.0,470000,17973.0,5.25938e+006,10735600.0,1.319,1740.0,125.4,20.0,Entertainmentinformation-publishing,17.0,6.795695837434847,3.2405492482825995
1246560.0,Entertainment,New York Times,Mr. ArthurOchs Sulzberg,New York,NY,68.0,Columbia,BA,51.0,25.0,,none,0.0,0.0,,,43.0,21.0,515000.0,384560,21985.0,325015,5303620.0,6.723,2020.0,6.1,3.0,Entertainmentinformation-publishing,17.0,6.09571318700489,3.3053513694466234
1631940.0,Entertainment,Times Mirror,Mr. Robert F Erburu,Ventura,CA,63.0,USC,BA,52.0,21.0,Harvard,JD,0.0,1.0,55.0,24.0,33.0,13.0,875001.0,300000,456935.0,,6933120.0,0.215,3714.0,317.2,1.0,Entertainmentinformation-publishing,17.0,6.212704187415436,3.569841899403761
3501910.0,Entertainment,Reader's Digest Asso,Mr. George V Grune,White Plains,NY,64.0,Duke U,AB,52.0,22.0,,none,0.0,0.0,,,34.0,10.0,822693.0,500000,2179220.0,,22576700.0,0.24,2821.0,271.9,18.0,Entertainmentinformation-publishing,17.0,6.544304980409438,3.450403086155366
1561980.0,Entertainment,Dow Jones,Mr. Peter R Kann,Princeton,NJ,51.0,Harvard,BA,64.0,21.0,,none,0.0,0.0,,,31.0,3.0,605000.0,370000,564115.0,22868,4329430.0,0.115,1932.0,147.5,6.0,Entertainmentinformation-publishing,17.0,6.193675468756872,3.286007122079474
573803.0,Entertainment,Washington Post,Mr. Donald E Graham,Baltimore,MD,49.0,Harvard,BA,66.0,21.0,,none,0.0,0.0,,,23.0,3.0,399996.0,,173807.0,,2297680.0,13.071,1498.0,153.8,4.0,Entertainmentinformation-publishing,17.0,5.758762814526988,3.1755118133634475
1472900.0,Entertainment,RR DonnelleySons,Mr. John R Walter,Pittsburgh,PA,47.0,Miami U Ohio,BS,69.0,22.0,,none,0.0,0.0,,,25.0,5.0,800000.0,499481,39766.0,133650,5169420.0,0.11,4388.0,178.9,11.0,Entertainmentinformation-publishing,17.0,6.168173262170233,3.6422666189026733
1222480.0,Entertainment,Tribune,Mr. Charles T Brumback,Toledo,OH,65.0,Princeton,BA,50.0,21.0,,none,0.0,0.0,,,37.0,4.0,690327.0,485000,47152.0,,6852920.0,0.188,1953.0,188.6,8.0,Entertainmentinformation-publishing,17.0,6.0872417627153395,3.290702243287854
2062810.0,Entertainment,McGraw-Hill,Mr. Joseph L Dionne,Montgomery,AL,60.0,Hofstra U,BA,55.0,21.0,Columbia,EdD,0.0,1.0,65.0,31.0,28.0,11.0,750000.0,669008,614551.0,29250,8869310.0,0.22,2195.0,11.4,3.0,Entertainmentinformation-publishing,17.0,6.314459228093554,3.34143452457814
6389490.0,Entertainment,Harcourt General,Mr. Robert J Tarr Jr,Freeport,NY,50.0,US Naval Acad,BS,66.0,22.0,Harvard,MBA,1.0,1.0,73.0,29.0,18.0,2.0,1250000.0,937500,3067120.0,1.13487e+006,10528000.0,0.382,3681.0,158.6,9.0,Entertainmentinformation-publishing,17.0,6.805466194774198,3.565965817446666
1114580.0,Entertainment,EW Scripps,Mr. Lawrence A Leser,Cincinnati,OH,59.0,Xavier U,BS,57.0,22.0,,none,0.0,0.0,,,26.0,9.0,630000.0,250000,234578.0,,5517900.0,0.059,1206.0,128.7,8.0,Entertainmentinformation-publishing,17.0,6.04711124581908,3.081347307804132
250000.0,Entertainment,Marvel Entertainment,Mr. William C Bevins Jr,,,47.0,,,,,,none,0.0,0.0,,,3.0,3.0,250000.0,,,,625000.0,0.164,415.0,56.0,120.0,Entertainmentinformation-publishing,17.0,5.3979400086720375,2.6180480967120925
5095700.0,Financial,Morgan Stanley Group,Mr. Richard B Fisher,Philadelphia,PA,57.0,Princeton,BA,57.0,20.0,Harvard,MBA,1.0,1.0,62.0,25.0,32.0,3.0,475000.0,2.8625e+006,1758200.0,,15475000.0,3.212,9176.0,786.1,18.0,Financial services-brokerage,1.0,6.707203851788098,3.962653404893211
3409250.0,Financial,Alex Brown,Mr. Alvin B Krongard,Baltimore,MD,58.0,Princeton,AB,58.0,22.0,U of Maryland,JD,0.0,1.0,75.0,39.0,23.0,3.0,200000.0,2.72335e+006,323398.0,162499,7023870.0,1.751,628.0,89.2,21.0,Financial services-brokerage,1.0,6.532658849172432,2.797959643737196
1437240.0,Financial,AG Edwards,Mr. Benjamin F Edwards II,St Louis,MO,62.0,Princeton,BA,53.0,21.0,,none,0.0,0.0,,,38.0,27.0,351840.0,898127,187274.0,,5066720.0,0.572,1262.0,151.2,21.0,Financial services-brokerage,1.0,6.1575292956029815,3.101059354908115
8125370.0,Financial,Merrill Lynch,Mr. Daniel P Tully,New York,NY,62.0,St John's U NY,BA,53.0,21.0,,none,0.0,0.0,,,38.0,2.0,500000.0,6.2e+006,1425370.0,,26552600.0,0.248,16588.0,1394.4,25.0,Financial services-brokerage,1.0,6.909843146303176,4.21979402669198
1356070.0,Financial,Salomon,Mr. Robert E Denham,Dallas,TX,48.0,U of Texas Aust,BA,66.0,20.0,Harvard,JD,0.0,1.0,71.0,25.0,3.0,2.0,956800.0,368700,30567.0,,,0.024,8799.0,864.0,16.0,Financial services-brokerage,1.0,6.1322821082840555,3.944433317700214
