Shape,Carat,Cut,Color,Clarity,Polish,Symmetry,L/W Ratio,Report,Depth,Table,Fluorescence,Culet,Date Loose,Price,ln price,ln carat
Round,0.4,Very Good,D,VVS1,VG,EX,1.01,GIA,61.5,60.0,Medium Blue,None,2008-12-09,1455.0,7.282761179605593,-0.916290731874155
Round,0.4,Signature-Ideal,D,VS1,EX,EX,1.0,GIA,61.8,55.0,Medium Blue,None,2008-12-09,1455.0,7.282761179605593,-0.916290731874155
Round,0.45,Signature-Ideal,F,VS1,EX,EX,1.01,GIA,61.8,55.0,Faint,None,2008-12-10,1455.0,7.282761179605593,-0.7985076962177716
Round,0.53,Very Good,D,SI1,G,G,1.01,GIA,63.8,56.0,None,None,2008-12-09,1455.0,7.282761179605593,-0.6348782724359695
Emerald,0.63,Very Good,D,VS2,VG,VG,1.14,GIA,67.5,69.0,None,None,2008-12-09,1455.0,7.282761179605593,-0.4620354595965587
Round,0.5,Good,E,VS2,VG,G,1.01,GIA,63.1,61.0,Medium Blue,None,2008-12-10,1456.0,7.283448228756631,-0.6931471805599453
Princess,0.61,Good,E,VS1,VG,VG,1.04,GIA,79.1,74.0,None,None,2008-12-11,1456.0,7.283448228756631,-0.4942963218147801
Princess,0.71,Very Good,F,SI2,G,G,1.03,GIA,73.1,74.0,None,None,2008-12-10,1456.0,7.283448228756631,-0.342490308946776
Round,0.51,Very Good,F,VS2,EX,VG,1.0,GIA,62.3,56.0,None,None,2008-12-12,1457.0,7.284134806195205,-0.6733445532637656
Princess,0.64,Very Good,F,VS2,VG,VG,1.02,GIA,74.2,72.0,None,None,2008-12-10,1457.0,7.284134806195205,-0.4462871026284195
Round,0.51,Very Good,D,SI1,EX,EX,1.01,GIA,59.5,56.0,Medium,None,2008-12-09,1458.0,7.284820912568604,-0.6733445532637656
Round,0.64,Very Good,D,SI2,G,VG,1.01,GIA,61.4,58.0,None,None,2008-12-10,1459.0,7.285506548522785,-0.4462871026284195
Emerald,0.51,Very Good,D,VVS1,VG,G,1.26,GIA,68.6,67.0,None,None,2008-12-09,1460.0,7.286191714702382,-0.6733445532637656
Emerald,0.51,Very Good,D,VVS1,G,VG,1.25,GIA,65.5,67.0,None,None,2008-12-10,1460.0,7.286191714702382,-0.6733445532637656
Round,0.54,Ideal,D,SI1,VG,EX,1.0,GIA,62.1,55.0,Strong Blue,None,2008-12-09,1460.0,7.286191714702382,-0.616186139423817
Round,0.6,Very Good,D,SI2,G,VG,1.01,GIA,60.6,59.0,Faint,None,2008-12-11,1460.0,7.286191714702382,-0.5108256237659907
Round,0.35,Ideal,D,IF,EX,VG,1.01,GIA,61.8,56.0,None,None,2008-12-09,1461.0,7.2868764117507,-1.0498221244986778
Emerald,0.51,Very Good,E,VS1,EX,VG,1.39,GIA,63.5,68.0,None,Small,2008-12-10,1461.0,7.2868764117507,-0.6733445532637656
Round,0.57,Ideal,E,SI1,EX,EX,1.01,GIA,62.0,57.0,Faint,None,2008-12-12,1461.0,7.2868764117507,-0.5621189181535413
Princess,0.51,Very Good,E,VVS1,EX,VG,1.04,GIA,71.8,72.0,None,None,2008-12-18,1462.0,7.2875606403097235,-0.6733445532637656
Emerald,0.5,Very Good,D,VS1,EX,VG,1.33,GIA,63.2,63.0,None,None,2008-12-10,1463.0,7.288244401020124,-0.6931471805599453
Round,0.62,Very Good,E,SI2,G,G,1.01,GIA,61.1,58.0,None,None,2008-12-10,1463.0,7.288244401020124,-0.4780358009429998
Princess,0.51,Signature-Ideal,E,VS2,EX,EX,1.03,GIA,70.0,66.0,None,None,2008-12-10,1464.0,7.288927694521257,-0.6733445532637656
Round,0.63,Ideal,E,SI2,EX,EX,1.01,GIA,60.9,59.0,None,None,2008-12-11,1464.0,7.288927694521257,-0.4620354595965587
Round,0.41,Ideal,E,VVS1,EX,EX,1.01,GIA,62.5,54.0,None,None,2008-12-10,1465.0,7.289610521451167,-0.8915981192837836
Round,0.59,Good,E,SI1,EX,VG,1.01,GIA,64.6,57.0,Faint,None,2008-12-10,1465.0,7.289610521451167,-0.527632742082372
Princess,0.7,Good,E,SI1,G,G,1.08,GIA,70.3,80.0,None,None,2008-12-10,1466.0,7.290292882446597,-0.35667494393873245
Round,0.62,Ideal,E,SI2,EX,EX,1.01,GIA,62.1,54.0,None,None,2008-12-10,1467.0,7.2909747781429814,-0.4780358009429998
Round,0.5,Ideal,E,VS2,VG,EX,1.0,GIA,63.2,55.0,None,None,2008-12-11,1468.0,7.291656209174461,-0.6931471805599453
Princess,0.64,Good,E,VS2,EX,VG,1.0,GIA,75.1,71.0,None,None,2008-12-11,1470.0,7.293017679772782,-0.4462871026284195
Emerald,0.54,Very Good,E,VS1,VG,VG,1.26,GIA,65.8,71.0,None,None,2008-12-10,1471.0,7.293697720601438,-0.616186139423817
Princess,0.56,Very Good,E,VVS2,EX,VG,1.01,GIA,69.2,75.0,None,None,2008-12-11,1471.0,7.293697720601438,-0.579818495252942
Princess,0.53,Very Good,E,VVS1,EX,VG,1.0,GIA,74.6,71.0,None,None,2008-12-10,1472.0,7.294377299288821,-0.6348782724359695
Princess,0.54,Very Good,E,VVS2,EX,VG,1.04,GIA,74.5,66.0,None,None,2008-12-10,1472.0,7.294377299288821,-0.616186139423817
Round,0.55,Ideal,E,SI1,ID,ID,1.01,AGSL,62.5,56.0,None,Pointed,2008-12-10,1472.0,7.294377299288821,-0.5978370007556204
Round,0.53,Ideal,E,VS2,EX,VG,1.02,GIA,61.9,55.0,Medium Blue,None,2008-12-12,1536.0,7.336936913707618,-0.6348782724359695
Round,0.61,Ideal,E,SI2,EX,EX,1.01,GIA,60.2,59.0,None,None,2008-12-16,1536.0,7.336936913707618,-0.4942963218147801
Princess,0.51,Signature-Ideal,E,VS1,EX,VG,1.05,GIA,67.6,69.0,None,None,2008-12-10,1537.0,7.337587743538596,-0.6733445532637656
Princess,0.51,Signature-Ideal,E,VS1,EX,VG,1.05,GIA,68.8,70.0,None,Small,2008-12-10,1537.0,7.337587743538596,-0.6733445532637656
Round,0.51,Very Good,E,VS2,EX,EX,1.01,GIA,63.4,59.0,Medium,None,2008-12-10,1537.0,7.337587743538596,-0.6733445532637656
Princess,0.51,Signature-Ideal,E,VS1,VG,VG,1.03,GIA,69.8,69.0,Faint,None,2008-12-10,1537.0,7.337587743538596,-0.6733445532637656
Round,0.53,Very Good,E,SI1,VG,VG,1.01,GIA,63.4,57.0,None,None,2008-12-11,1537.0,7.337587743538596,-0.6348782724359695
Round,0.52,Signature-Ideal,H,VS2,EX,EX,1.01,GIA,61.9,55.0,Faint,None,2008-12-10,1539.0,7.338888133838879,-0.6539264674066639
Round,0.52,Signature-Ideal,H,VS2,EX,EX,1.01,GIA,61.9,56.0,None,None,2008-12-10,1539.0,7.338888133838879,-0.6539264674066639
Round,0.52,Signature-Ideal,H,VS2,EX,EX,1.01,GIA,61.5,55.0,None,None,2008-12-10,1539.0,7.338888133838879,-0.6539264674066639
Emerald,0.52,Very Good,E,VVS1,VG,VG,1.34,GIA,64.7,64.0,None,None,2008-12-10,1539.0,7.338888133838879,-0.6539264674066639
Round,0.6,Very Good,E,SI1,G,VG,1.01,GIA,62.5,54.0,Medium,None,2008-12-10,1539.0,7.338888133838879,-0.5108256237659907
Round,0.63,Ideal,H,VS2,VG,EX,1.01,GIA,61.4,57.0,Faint,None,2008-12-12,1539.0,7.338888133838879,-0.4620354595965587
Round,0.46,Very Good,E,VS1,VG,EX,1.01,GIA,61.6,60.0,None,None,2008-12-11,1540.0,7.3395376954076745,-0.7765287894989963
Round,0.5,Very Good,E,VS2,EX,VG,1.02,GIA,63.7,58.0,None,None,2008-12-10,1540.0,7.3395376954076745,-0.6931471805599453
Round,0.5,Ideal,E,VS2,EX,VG,1.01,GIA,62.2,58.0,Faint,None,2008-12-10,1540.0,7.3395376954076745,-0.6931471805599453
Round,0.5,Very Good,E,VS2,EX,VG,1.01,GIA,63.0,57.0,None,None,2008-12-10,1540.0,7.3395376954076745,-0.6931471805599453
Round,0.51,Ideal,H,VS1,EX,EX,1.01,GIA,62.1,57.0,None,None,2008-12-10,1540.0,7.3395376954076745,-0.6733445532637656
Round,0.51,Ideal,H,VS1,EX,EX,1.01,GIA,61.7,56.0,None,None,2008-12-10,1540.0,7.3395376954076745,-0.6733445532637656
Princess,0.51,Good,E,VVS2,VG,G,1.02,GIA,79.2,77.0,None,None,2008-12-10,1540.0,7.3395376954076745,-0.6733445532637656
Princess,0.51,Very Good,E,VVS2,EX,VG,1.0,GIA,68.4,72.0,None,None,2008-12-10,1540.0,7.3395376954076745,-0.6733445532637656
Round,0.51,Very Good,E,SI1,G,VG,1.01,GIA,62.6,56.0,None,None,2008-12-11,1540.0,7.3395376954076745,-0.6733445532637656
Emerald,0.52,Very Good,E,VS1,G,G,1.39,GIA,60.2,72.0,None,None,2008-12-11,1540.0,7.3395376954076745,-0.6539264674066639
Princess,0.53,Good,E,VVS2,G,G,1.06,GIA,69.7,84.0,None,None,2008-12-10,1540.0,7.3395376954076745,-0.6348782724359695
Princess,0.6,Good,H,VVS2,EX,VG,1.03,GIA,75.4,72.0,None,None,2008-12-10,1540.0,7.3395376954076745,-0.5108256237659907
Round,0.63,Very Good,H,VS2,VG,VG,1.01,GIA,60.9,61.0,None,None,2008-12-11,1540.0,7.3395376954076745,-0.4620354595965587
Emerald,0.73,Very Good,E,SI1,G,G,1.28,GIA,68.9,71.0,None,None,2008-12-10,1540.0,7.3395376954076745,-0.31471074483970024
Round,0.5,Very Good,H,VVS1,VG,EX,1.01,GIA,61.9,62.0,Medium,None,2008-12-11,1542.0,7.340835554123275,-0.6931471805599453
Round,0.51,Very Good,H,VVS2,EX,VG,1.01,GIA,63.3,57.0,None,None,2008-12-11,1542.0,7.340835554123275,-0.6733445532637656
Round,0.51,Ideal,H,VS1,VG,VG,1.01,GIA,61.1,56.0,None,Very Small,2008-12-10,1543.0,7.341483852363161,-0.6733445532637656
Round,0.5,Ideal,H,VS1,EX,EX,1.0,GIA,61.3,57.0,None,None,2008-12-10,1550.0,7.346010209913293,-0.6931471805599453
Round,0.51,Signature-Ideal,H,VS2,EX,EX,1.01,GIA,61.4,57.0,None,None,2008-12-10,1550.0,7.346010209913293,-0.6733445532637656
Round,0.55,Ideal,H,VS1,EX,VG,1.01,GIA,62.2,55.0,None,None,2008-12-10,1550.0,7.346010209913293,-0.5978370007556204
Round,0.52,Ideal,H,VS1,VG,VG,1.01,GIA,61.0,58.0,None,None,2008-12-11,1553.0,7.347943823148687,-0.6539264674066639
Round,0.51,Ideal,H,VVS1,EX,EX,1.01,GIA,61.7,56.0,Strong Blue,None,2008-12-17,1556.0,7.349873704738337,-0.6733445532637656
Round,0.6,Very Good,H,VS2,VG,VG,1.01,GIA,63.0,60.0,None,None,2008-12-11,1556.0,7.349873704738337,-0.5108256237659907
Round,0.51,Ideal,H,VVS2,EX,EX,1.01,GIA,60.4,57.0,None,None,2008-12-12,1557.0,7.350516171833998,-0.6733445532637656
Round,0.51,Ideal,H,VVS2,EX,EX,1.01,GIA,61.9,56.0,None,None,2008-12-12,1557.0,7.350516171833998,-0.6733445532637656
Round,0.51,Ideal,H,VVS2,EX,EX,1.0,GIA,61.6,57.0,None,None,2008-12-12,1557.0,7.350516171833998,-0.6733445532637656
Round,0.53,Very Good,E,VS2,EX,G,1.02,GIA,63.2,57.0,None,None,2008-12-10,1571.0,7.359467638255621,-0.6348782724359695
Round,0.43,Ideal,E,VVS1,EX,EX,1.01,GIA,61.6,55.0,None,None,2008-12-10,1572.0,7.360103972989152,-0.843970070294529
Round,0.56,Ideal,E,SI1,EX,EX,1.01,GIA,61.9,55.0,None,None,2008-12-10,1572.0,7.360103972989152,-0.579818495252942
Round,0.5,Good,E,VS1,EX,EX,1.0,GIA,62.3,60.0,None,None,2008-12-11,1573.0,7.360739903058278,-0.6931471805599453
Round,0.5,Good,E,VS1,EX,VG,1.02,GIA,62.1,60.0,Strong,None,2008-12-18,1573.0,7.360739903058278,-0.6931471805599453
Princess,0.54,Very Good,E,VVS2,EX,VG,1.04,GIA,73.2,71.0,None,None,2008-12-17,1573.0,7.360739903058278,-0.616186139423817
Round,0.7,Very Good,E,SI2,VG,VG,1.01,GIA,61.2,59.0,Medium,None,2008-12-11,1574.0,7.3613754289773485,-0.35667494393873245
Princess,0.5,Signature-Ideal,E,VS1,EX,EX,1.04,GIA,69.5,70.0,None,Small,2008-12-10,1575.0,7.362010551259734,-0.6931471805599453
Round,0.5,Very Good,E,VS2,VG,VG,1.01,GIA,62.6,56.0,None,Very Small,2008-12-18,1575.0,7.362010551259734,-0.6931471805599453
Round,0.5,Very Good,E,VS2,EX,EX,1.01,GIA,60.3,60.0,None,None,2008-12-10,1575.0,7.362010551259734,-0.6931471805599453
Round,0.61,Very Good,E,SI1,VG,EX,1.01,GIA,63.6,55.0,None,None,2008-12-11,1575.0,7.362010551259734,-0.4942963218147801
Round,0.61,Very Good,E,SI1,VG,VG,1.01,GIA,63.6,57.0,None,None,2008-12-11,1575.0,7.362010551259734,-0.4942963218147801
Round,0.61,Very Good,E,SI1,VG,VG,1.01,GIA,62.7,59.0,None,None,2008-12-11,1575.0,7.362010551259734,-0.4942963218147801
Emerald,0.56,Signature-Ideal,E,VS2,EX,EX,1.38,GIA,67.7,65.0,None,Small,2008-12-10,1576.0,7.362645270417825,-0.579818495252942
Round,0.52,Very Good,E,VS2,VG,EX,1.0,GIA,62.6,59.0,None,None,2008-12-11,1577.0,7.3632795869630385,-0.6539264674066639
Round,0.52,Very Good,E,VS2,VG,EX,1.01,GIA,62.2,60.0,None,None,2008-12-11,1577.0,7.3632795869630385,-0.6539264674066639
Round,0.52,Very Good,E,VS2,EX,EX,1.0,GIA,62.4,60.0,Medium,None,2008-12-11,1577.0,7.3632795869630385,-0.6539264674066639
Round,0.52,Very Good,E,VS2,VG,EX,1.0,GIA,60.4,60.0,None,None,2008-12-11,1577.0,7.3632795869630385,-0.6539264674066639
Round,0.51,Ideal,E,VS2,EX,EX,1.01,GIA,60.7,58.0,None,None,2008-12-12,1650.0,7.408530566894626,-0.6733445532637656
Round,0.51,Ideal,E,VS2,EX,EX,1.0,GIA,62.4,57.0,None,None,2008-12-12,1650.0,7.408530566894626,-0.6733445532637656
Round,0.57,Ideal,E,VS2,EX,EX,1.01,GIA,61.8,56.0,Strong Blue,None,2008-12-17,1650.0,7.408530566894626,-0.5621189181535413
Round,0.51,Ideal,E,VS2,EX,EX,1.0,GIA,62.2,55.0,None,None,2008-12-10,1651.0,7.409136443920128,-0.6733445532637656
Princess,0.54,Very Good,E,VVS2,EX,VG,1.01,GIA,74.2,73.0,None,None,2008-12-11,1651.0,7.409136443920128,-0.616186139423817
Round,0.57,Ideal,E,VS2,VG,VG,1.01,GIA,60.8,57.0,None,Very Small,2008-12-10,1651.0,7.409136443920128,-0.5621189181535413
Princess,0.55,Signature-Ideal,E,VS1,EX,VG,1.0,GIA,69.9,70.0,None,None,2008-12-10,1653.0,7.410347097821024,-0.5978370007556204
Round,0.52,Very Good,E,VS2,G,VG,1.01,GIA,62.6,59.0,None,None,2008-12-10,1655.0,7.411556287811163,-0.6539264674066639
Princess,0.62,Good,E,VVS2,VG,G,1.05,GIA,76.0,75.0,None,None,2008-12-11,1655.0,7.411556287811163,-0.4780358009429998
Round,0.5,Very Good,E,VS2,EX,EX,1.01,GIA,64.3,55.0,None,None,2008-12-10,1656.0,7.412160334945205,-0.6931471805599453
Round,0.5,Ideal,E,VS2,EX,VG,1.01,GIA,60.8,60.0,None,None,2008-12-10,1656.0,7.412160334945205,-0.6931471805599453
Emerald,0.52,Very Good,E,IF,VG,G,1.52,GIA,68.7,60.0,None,None,2008-12-12,1656.0,7.412160334945205,-0.6539264674066639
Princess,0.53,Very Good,E,VVS1,VG,VG,1.03,GIA,72.5,71.0,None,None,2008-12-17,1656.0,7.412160334945205,-0.6348782724359695
Round,0.54,Signature-Ideal,E,SI1,ID,ID,1.01,AGSL,61.4,55.7,None,None,2008-12-10,1657.0,7.4127640174265625,-0.616186139423817
Round,0.51,Good,E,VS1,VG,G,1.02,GIA,62.2,62.0,None,None,2008-12-11,1658.0,7.4133673356952405,-0.6733445532637656
Round,0.54,Ideal,E,VS2,EX,VG,1.02,GIA,60.5,58.0,Medium Blue,None,2008-12-10,1658.0,7.4133673356952405,-0.616186139423817
Round,0.44,Very Good,E,IF,EX,VG,1.01,GIA,62.6,57.0,Faint,None,2008-12-10,1659.0,7.413970290190444,-0.8209805520698302
Round,0.5,Very Good,E,VS1,EX,EX,1.0,GIA,62.8,56.0,Faint,None,2008-12-17,1659.0,7.413970290190444,-0.6931471805599453
Round,0.5,Good,E,VS1,VG,G,1.02,GIA,64.7,54.0,None,None,2008-12-10,1659.0,7.413970290190444,-0.6931471805599453
Round,0.53,Ideal,E,VS2,EX,EX,1.01,GIA,62.2,55.0,None,None,2008-12-17,1659.0,7.413970290190444,-0.6348782724359695
Round,0.51,Very Good,F,VS2,VG,G,1.01,GIA,63.6,58.0,None,None,2008-12-11,1667.0,7.418780882750794,-0.6733445532637656
Round,0.61,Ideal,F,SI1,EX,EX,1.01,GIA,62.8,56.0,None,None,2008-12-10,1667.0,7.418780882750794,-0.4942963218147801
Round,0.7,Very Good,F,SI2,EX,VG,1.01,GIA,59.4,58.0,None,None,2008-12-10,1667.0,7.418780882750794,-0.35667494393873245
Round,0.5,Good,F,VS2,EX,VG,1.01,AGSL,60.9,60.4,None,None,2008-12-10,1668.0,7.419380582918692,-0.6931471805599453
Round,0.5,Very Good,F,VS2,G,G,1.01,GIA,61.9,57.0,None,None,2008-12-10,1668.0,7.419380582918692,-0.6931471805599453
Round,0.52,Ideal,G,VS1,VG,VG,1.01,GIA,61.3,58.0,Faint,None,2008-12-11,1668.0,7.419380582918692,-0.6539264674066639
Round,0.52,Ideal,G,VS1,ID,ID,1.0,AGSL,62.3,54.0,None,Pointed,2008-12-10,1668.0,7.419380582918692,-0.6539264674066639
Round,0.52,Ideal,G,VS1,ID,ID,1.03,AGSL,62.2,54.0,None,Pointed,2008-12-10,1668.0,7.419380582918692,-0.6539264674066639
Princess,0.61,Very Good,F,VVS2,EX,VG,1.02,GIA,74.9,71.0,None,None,2008-12-11,1668.0,7.419380582918692,-0.4942963218147801
Round,0.51,Ideal,G,VS2,EX,EX,1.01,GIA,61.3,60.0,None,None,2008-12-10,1669.0,7.419979923661835,-0.6733445532637656
Emerald,0.52,Fair,F,VVS1,G,G,1.43,GIA,54.1,78.0,None,None,2008-12-10,1669.0,7.419979923661835,-0.6539264674066639
Round,0.54,Very Good,G,VS2,EX,EX,1.01,GIA,61.1,55.0,None,None,2008-12-11,1669.0,7.419979923661835,-0.616186139423817
Round,0.59,Ideal,G,VS1,EX,VG,1.01,GIA,60.4,60.0,Medium,Very Small,2008-12-11,1669.0,7.419979923661835,-0.527632742082372
Round,0.7,Very Good,F,SI2,VG,G,1.01,GIA,61.5,58.0,None,None,2008-12-10,1669.0,7.419979923661835,-0.35667494393873245
Round,0.52,Ideal,F,VS2,EX,EX,1.0,GIA,61.3,56.0,Faint,None,2008-12-10,1670.0,7.4205789054108005,-0.6539264674066639
Princess,0.71,Very Good,F,SI2,EX,VG,1.01,GIA,73.4,74.0,Medium Blue,None,2008-12-10,1670.0,7.4205789054108005,-0.342490308946776
Princess,0.54,Signature-Ideal,G,VVS1,EX,VG,1.03,GIA,69.6,70.0,None,None,2008-12-10,1671.0,7.421177528595393,-0.616186139423817
Round,0.59,Very Good,F,VS2,EX,EX,1.01,GIA,59.1,59.0,None,None,2008-12-10,1671.0,7.421177528595393,-0.527632742082372
Round,0.59,Ideal,F,VS2,VG,EX,1.01,GIA,62.2,55.0,None,None,2008-12-10,1671.0,7.421177528595393,-0.527632742082372
Round,0.55,Very Good,F,VS1,VG,VG,1.01,GIA,63.5,55.0,None,Small,2008-12-10,1672.0,7.421775793644647,-0.5978370007556204
Round,0.59,Very Good,F,VS2,EX,EX,1.01,GIA,60.3,58.0,None,None,2008-12-11,1672.0,7.421775793644647,-0.527632742082372
Round,0.52,Signature-Ideal,G,VS2,EX,EX,1.01,GIA,61.7,56.0,None,Very Small,2008-12-10,1673.0,7.422373700986824,-0.6539264674066639
Round,0.53,Good,G,VVS2,VG,VG,1.01,GIA,64.3,58.0,Faint,None,2008-12-11,1673.0,7.422373700986824,-0.6348782724359695
Round,0.61,Ideal,F,SI1,VG,EX,1.01,GIA,61.3,59.0,None,None,2008-12-10,1673.0,7.422373700986824,-0.4942963218147801
Princess,0.6,Very Good,F,VVS1,EX,VG,1.02,GIA,74.1,70.0,None,None,2008-12-10,1674.0,7.422971251049421,-0.5108256237659907
Princess,0.62,Very Good,F,VVS2,EX,G,1.0,GIA,74.7,73.0,Medium Blue,None,2008-12-10,1674.0,7.422971251049421,-0.4780358009429998
Princess,0.7,Good,F,VS2,EX,G,1.01,GIA,75.8,74.0,None,None,2008-12-18,1674.0,7.422971251049421,-0.35667494393873245
Emerald,0.73,Very Good,G,SI2,VG,VG,1.28,GIA,68.7,71.0,None,None,2008-12-10,1674.0,7.422971251049421,-0.31471074483970024
Round,0.61,Very Good,G,VS2,VG,EX,1.01,GIA,62.8,56.0,None,None,2008-12-12,1675.0,7.423568444259167,-0.4942963218147801
Round,0.5,Very Good,G,VVS2,G,VG,1.01,GIA,62.4,56.0,None,None,2008-12-11,1676.0,7.424165281042028,-0.6931471805599453
Round,0.57,Ideal,F,VS2,G,ID,1.0,AGSL,61.4,55.0,None,None,2008-12-10,1676.0,7.424165281042028,-0.5621189181535413
Round,0.52,Ideal,G,VS2,EX,EX,1.0,GIA,61.7,55.0,Faint,None,2008-12-17,1677.0,7.424761761823209,-0.6539264674066639
Princess,0.66,Very Good,G,VS1,VG,VG,1.01,GIA,74.2,74.0,None,None,2008-12-10,1677.0,7.424761761823209,-0.4155154439616658
Emerald,0.53,Very Good,G,IF,VG,VG,1.27,GIA,64.9,67.0,None,None,2008-12-10,1678.0,7.425357887027151,-0.6348782724359695
Round,0.7,Very Good,G,SI2,EX,G,1.01,GIA,63.4,56.0,None,None,2008-12-10,1678.0,7.425357887027151,-0.35667494393873245
Round,0.7,Very Good,G,SI2,VG,VG,1.0,GIA,63.4,55.0,None,None,2008-12-10,1678.0,7.425357887027151,-0.35667494393873245
Princess,0.71,Good,G,SI1,EX,VG,1.02,GIA,75.3,73.0,None,None,2008-12-10,1678.0,7.425357887027151,-0.342490308946776
Princess,0.71,Good,G,SI1,EX,VG,1.03,GIA,75.2,73.0,None,None,2008-12-10,1678.0,7.425357887027151,-0.342490308946776
Round,0.5,Ideal,G,VS1,EX,EX,1.01,GIA,61.6,56.0,None,None,2008-12-10,1730.0,7.455876687491824,-0.6931471805599453
Round,0.54,Ideal,G,VS1,VG,EX,1.01,GIA,61.8,57.0,Faint,None,2008-12-11,1730.0,7.455876687491824,-0.616186139423817
Round,0.54,Ideal,G,VVS2,EX,VG,1.01,GIA,62.4,57.0,Strong Blue,None,2008-12-10,1730.0,7.455876687491824,-0.616186139423817
Round,0.53,Ideal,G,VS2,EX,EX,1.01,GIA,62.4,56.0,None,None,2008-12-10,1732.0,7.4570320891223805,-0.6348782724359695
Round,0.55,Ideal,G,VS1,ID,ID,1.01,AGSL,61.3,55.0,None,None,2008-12-10,1733.0,7.457609289715606,-0.5978370007556204
Emerald,0.6,Signature-Ideal,G,VS2,EX,VG,1.4,GIA,65.3,69.0,None,Small,2008-12-10,1733.0,7.457609289715606,-0.5108256237659907
Round,0.61,Very Good,G,VS2,VG,G,1.02,GIA,58.4,59.0,None,Very Small,2008-12-10,1734.0,7.458186157340487,-0.4942963218147801
Round,0.5,Very Good,G,VS1,EX,VG,1.01,GIA,61.6,61.0,None,None,2008-12-12,1736.0,7.459338895220296,-0.6931471805599453
Round,0.59,Very Good,G,VS1,EX,VG,1.01,GIA,61.8,60.0,Medium,None,2008-12-10,1738.0,7.460490305825338,-0.527632742082372
Round,0.6,Very Good,G,VS2,EX,G,1.01,GIA,62.4,58.0,None,None,2008-12-10,1738.0,7.460490305825338,-0.5108256237659907
Round,0.5,Very Good,G,VVS1,EX,EX,1.01,GIA,62.8,53.0,Medium Blue,None,2008-12-17,1739.0,7.461065514354283,-0.6931471805599453
Round,0.5,Ideal,G,VVS1,VG,EX,1.01,GIA,61.6,55.0,None,None,2008-12-17,1739.0,7.461065514354283,-0.6931471805599453
Round,0.51,Ideal,G,VS1,EX,EX,1.01,GIA,61.1,56.0,None,None,2008-12-10,1740.0,7.461640392208575,-0.6733445532637656
Round,0.51,Ideal,G,VS1,EX,EX,1.01,GIA,62.0,57.0,None,None,2008-12-10,1740.0,7.461640392208575,-0.6733445532637656
Round,0.51,Ideal,G,VS1,EX,EX,1.01,GIA,62.4,55.0,None,None,2008-12-10,1740.0,7.461640392208575,-0.6733445532637656
Round,0.51,Ideal,G,VS1,EX,EX,1.01,GIA,61.8,55.0,None,None,2008-12-10,1740.0,7.461640392208575,-0.6733445532637656
Round,0.51,Ideal,G,VS1,EX,EX,1.0,GIA,61.0,56.0,None,None,2008-12-10,1740.0,7.461640392208575,-0.6733445532637656
Round,0.51,Ideal,G,VS1,EX,EX,1.01,GIA,61.6,55.0,None,None,2008-12-10,1740.0,7.461640392208575,-0.6733445532637656
Round,0.58,Ideal,G,VS1,EX,EX,1.01,GIA,61.6,57.0,Strong,None,2008-12-11,1740.0,7.461640392208575,-0.5447271754416722
Round,0.54,Ideal,E,VS2,EX,EX,1.01,GIA,62.1,57.0,None,None,2008-12-12,1742.0,7.462789157412448,-0.616186139423817
Round,0.44,Very Good,E,IF,EX,VG,1.0,GIA,62.6,57.0,None,None,2008-12-12,1743.0,7.463363045520021,-0.8209805520698302
Round,0.51,Very Good,E,VS2,VG,G,1.01,GIA,61.7,58.0,None,None,2008-12-17,1743.0,7.463363045520021,-0.6733445532637656
Round,0.53,Ideal,E,VS2,ID,ID,1.0,AGSL,61.0,56.0,None,None,2008-12-10,1744.0,7.463936604468925,-0.6348782724359695
Princess,0.74,Good,E,SI1,VG,G,1.03,GIA,80.0,71.0,None,None,2008-12-10,1744.0,7.463936604468925,-0.3011050927839216
Princess,0.7,Very Good,E,SI1,EX,VG,1.03,GIA,69.0,77.0,None,None,2008-12-11,1745.0,7.4645098346365275,-0.35667494393873245
Emerald,0.58,Good,E,VVS1,VG,VG,1.46,GIA,71.4,59.0,None,None,2008-12-10,1746.0,7.465082736399547,-0.5447271754416722
Round,0.51,Ideal,E,VS1,VG,EX,1.01,GIA,61.3,55.0,None,None,2008-12-10,1747.0,7.465655310134056,-0.6733445532637656
Round,0.51,Ideal,E,VS1,VG,VG,1.01,GIA,62.4,56.0,Medium,None,2008-12-10,1747.0,7.465655310134056,-0.6733445532637656
Round,0.59,Ideal,E,VS2,EX,EX,1.01,GIA,62.5,56.0,Medium,None,2008-12-10,1747.0,7.465655310134056,-0.527632742082372
Round,0.5,Very Good,E,VS1,VG,VG,1.01,GIA,59.5,60.0,None,None,2008-12-12,1748.0,7.466227556215481,-0.6931471805599453
Round,0.5,Ideal,E,VS1,VG,VG,1.01,GIA,60.2,59.0,None,None,2008-12-10,1749.0,7.466799475018602,-0.6931471805599453
Round,0.5,Ideal,E,VS1,EX,VG,1.01,GIA,61.4,57.0,None,None,2008-12-10,1749.0,7.466799475018602,-0.6931471805599453
Round,0.5,Ideal,E,VS1,VG,EX,1.01,GIA,61.3,58.0,None,None,2008-12-10,1749.0,7.466799475018602,-0.6931471805599453
Princess,0.54,Good,E,VVS1,VG,G,1.12,GIA,77.9,74.0,None,None,2008-12-10,1749.0,7.466799475018602,-0.616186139423817
Round,0.58,Very Good,E,VS2,VG,VG,1.01,GIA,59.6,59.0,None,None,2008-12-10,1749.0,7.466799475018602,-0.5447271754416722
